"","MVIR1HS101D0PBMC1RSQ1","MVIR1HS107D0PBMC1RSQ1","MVIR1HS109D0PBMC1RSQ1","MVIR1HS10D0PBMC1RSQ4","MVIR1HS111D0PBMC1RSQ1","MVIR1HS127D0PBMC1RSQ1","MVIR1HS130D0PBMC1RSQ1","MVIR1HS131D0PBMC1RSQ1","MVIR1HS143D0PBMC1RSQ1","MVIR1HS148D0PBMC1RSQ1","MVIR1HS149D0PBMC1RSQ1","MVIR1HS150D0PBMC1RSQ1","MVIR1HS151D0PBMC1RSQ1","MVIR1HS152D0PBMC1RSQ1","MVIR1HS154D0PBMC1RSQ1","MVIR1HS156D0PBMC1RSQ1","MVIR1HS157D0PBMC1RSQ1","MVIR1HS158D0PBMC1RSQ1","MVIR1HS161D0PBMC1RSQ1","MVIR1HS162D0PBMC1RSQ1","MVIR1HS165D0PBMC1RSQ1","MVIR1HS16D0PBMC1RSQ2","MVIR1HS170D0PBMC1RSQ1","MVIR1HS172D0PBMC1RSQ1","MVIR1HS175D0PBMC1RSQ1","MVIR1HS176D0PBMC1RSQ1","MVIR1HS185D0PBMC1RSQ1","MVIR1HS186D0PBMC1RSQ1","MVIR1HS187D0PBMC1RSQ1","MVIR1HS188D0PBMC1RSQ1","MVIR1HS191D0PBMC1RSQ1","MVIR1HS193D0PBMC1RSQ1","MVIR1HS194D0PBMC1RSQ1","MVIR1HS195D0PBMC1RSQ1","MVIR1HS196D0PBMC1RSQ1","MVIR1HS197D0PBMC1RSQ1","MVIR1HS199D0PBMC1RSQ1","MVIR1HS1D0PBMC1RSQ2","MVIR1HS200D0PBMC1RSQ1","MVIR1HS203D0PBMC1RSQ1","MVIR1HS204D0PBMC1RSQ1","MVIR1HS206D0PBMC1RSQ1","MVIR1HS207D0PBMC1RSQ1","MVIR1HS209D0PBMC1RSQ1","MVIR1HS211D0PBMC1RSQ1","MVIR1HS21D0PBMC1RSQ4","MVIR1HS224D0PBMC1RSQ1","MVIR1HS232D0PBMC1RSQ1","MVIR1HS233D0PBMC1RSQ1","MVIR1HS237D0PBMC1RSQ1","MVIR1HS23D0PBMC1RSQ1","MVIR1HS250D0PBMC1RSQ1","MVIR1HS253D0PBMC1RSQ1","MVIR1HS254D0PBMC1RSQ1","MVIR1HS256D0PBMC1RSQ1","MVIR1HS262D0PBMC1RSQ1","MVIR1HS265D0PBMC1RSQ1","MVIR1HS271D0PBMC1RSQ1","MVIR1HS283D0PBMC1RSQ1","MVIR1HS287D0PBMC1RSQ1","MVIR1HS288D0PBMC1RSQ1","MVIR1HS290D0PBMC1RSQ1","MVIR1HS292D0PBMC1RSQ1","MVIR1HS293D0PBMC1RSQ1","MVIR1HS294D0PBMC1RSQ1","MVIR1HS296D0PBMC1RSQ1","MVIR1HS304D0PBMC1RSQ1","MVIR1HS306D0PBMC1RSQ1","MVIR1HS313D0PBMC1RSQ1","MVIR1HS314D0PBMC1RSQ1","MVIR1HS315D0PBMC1RSQ1","MVIR1HS316D0PBMC1RSQ1","MVIR1HS317D0PBMC1RSQ1","MVIR1HS318D0PBMC1RSQ1","MVIR1HS31D0PBMC1RSQ1","MVIR1HS324D0PBMC1RSQ1","MVIR1HS326D0PBMC1RSQ1","MVIR1HS327D0PBMC1RSQ1","MVIR1HS328D0PBMC1RSQ1","MVIR1HS331D0PBMC1RSQ1","MVIR1HS340D0PBMC1RSQ1","MVIR1HS342D0PBMC1RSQ1","MVIR1HS343D0PBMC1RSQ1","MVIR1HS344D0PBMC1RSQ1","MVIR1HS345D0PBMC1RSQ1","MVIR1HS353D0PBMC1RSQ1","MVIR1HS38D0PBMC1RSQ4","MVIR1HS419D0PBMC1RSQ1","MVIR1HS43D0PBMC1RSQ1","MVIR1HS44D0PBMC1RSQ1","MVIR1HS450D0PBMC1RSQ1","MVIR1HS45D0PBMC1RSQ1","MVIR1HS47D0PBMC1RSQ1","MVIR1HS51D0PBMC1RSQ1","MVIR1HS52D0PBMC1RSQ1","MVIR1HS53D0PBMC1RSQ1","MVIR1HS57D0PBMC1RSQ1","MVIR1HS59D0PBMC1RSQ1","MVIR1HS60D0PBMC1RSQ1","MVIR1HS62D0PBMC1RSQ1","MVIR1HS64D0PBMC1RSQ1","MVIR1HS65D0PBMC1RSQ1","MVIR1HS66D0PBMC1RSQ1","MVIR1HS72D0PBMC1RSQ1","MVIR1HS76D0PBMC1RSQ1","MVIR1HS77D0PBMC1RSQ1","MVIR1HS78D0PBMC1RSQ1","MVIR1HS92D0PBMC1RSQ1","MVIR1HS93D0PBMC1RSQ1","MVIR1HS94D0PBMC1RSQ1","MVIR1HS95D0PBMC1RSQ1","MVIR1HS9D0PBMC1RSQ2"
"ENSG00000239839",8.775360883,15.178445,10.3940053,8.434927664,5.580769068,10.18409849,6.138908322,7.050273814,10.68418382,9.752588762,9.843723272,8.310556184,15.06989488,17.99901524,15.20128835,12.82435231,9.517537275,11.44845146,8.74827852,13.73834451,12.49884623,11.11400612,13.77275595,9.71710061,10.51902228,7.668296706,13.55952564,11.28864425,10.71928187,14.93553403,15.76813357,11.82524262,9.665102235,13.45178041,12.95002879,18.02317039,12.48334003,16.84234907,15.28489355,16.00842551,11.97891565,14.74162674,9.406202271,14.0955133,9.415207324,13.52142287,9.54172736,13.02350498,13.42541477,17.25694094,15.09743963,11.30150408,12.83989362,17.57704041,9.81302013,11.73360099,16.38597476,11.97440246,10.90742236,14.95099003,12.23034513,11.39923186,10.0913939,13.36600886,11.2582163,17.3330285,12.26438393,16.9222595,8.383022923,14.76648939,10.53758819,13.8106234,7.357710565,14.79131262,10.84877322,12.49283469,14.36444326,12.14188201,7.737212509,17.86990273,12.46822786,9.548825214,10.06650396,15.99321149,13.57289209,14.92028772,17.30677748,11.86024385,15.18624976,6.681930552,11.8944388,12.13808704,16.00150401,5.234901474,11.09739167,6.073412324,5.456762645,11.002934,12.02055495,6.585032828,6.971829117,5.752033874,5.877468102,15.03095959,8.22977219,16.17840457,17.39084522,16.9243933,13.64125352,14.11776306,9.421304628,8.228499951
"ENSG00000265735",13.29438567,12.18894752,11.18079079,5.570840389,11.81531927,5.234901474,13.35513091,12.19716768,12.9234927,11.3583571,11.21682425,6.058782649,9.450587404,5.234901474,10.43285812,5.985968445,5.700551503,5.571982818,8.768199442,5.956729941,5.592541927,6.449472184,5.772731224,6.083828937,5.774362117,5.234901474,5.632799636,5.842295245,5.234901474,5.234901474,6.132131673,5.997109774,6.207949962,5.234901474,5.234901474,6.254533076,5.234901474,5.909585465,5.234901474,6.069269155,6.520743319,5.234901474,5.234901474,5.234901474,6.203188288,5.967823507,6.04041984,5.234901474,5.798608501,6.609579993,6.032519961,5.434249495,5.234901474,5.234901474,5.479185963,5.983014121,5.234901474,5.448391151,5.234901474,5.234901474,5.234901474,6.342216486,5.602149349,5.234901474,5.414185584,5.234901474,5.234901474,5.234901474,5.53470721,5.234901474,5.78393099,5.753862047,5.983047547,5.234901474,11.74702995,5.234901474,5.234901474,5.234901474,5.234901474,6.186251504,5.234901474,7.854130037,5.953650161,5.441891569,5.234901474,5.234901474,6.821740385,5.945518331,13.17915614,13.2177965,6.013471302,13.06702498,13.60041336,14.16743565,12.64089732,13.62561479,14.08480615,13.98869812,13.01415298,13.51345278,13.09875685,13.12722774,13.88449496,13.8373165,12.60963681,6.146908065,8.813130295,8.110503139,11.34968638,12.90453448,11.64829606,5.971940992
"ENSG00000165949",13.33009336,7.639118006,6.846094744,11.04820278,11.38105815,14.95483138,9.122630279,13.45088062,6.565446914,13.95397613,9.020761558,16.09919655,14.55710062,11.99395442,11.71330937,12.32873114,8.032485849,16.2031971,9.623648999,16.11378304,13.7815506,5.742892907,13.38525942,16.28053062,14.81051265,15.61850322,9.546868546,15.50977413,14.788971,18.99066218,12.30951605,10.22972865,9.53676879,14.95755658,16.21168432,10.88726843,15.9125411,16.23195391,14.89923846,12.33509871,16.01530417,16.19223789,13.51288839,13.06011464,16.35784041,8.317968817,13.49451189,16.43546758,9.173706276,14.36261356,12.67698966,15.77786026,15.00216407,12.60754092,16.6019166,15.63859619,11.95493364,15.65061426,7.264038281,16.09168302,16.87759538,9.910878667,17.03295726,16.57722823,13.77410333,13.29285966,14.05249681,11.65866931,15.94404814,16.2753023,15.46619103,14.25405348,12.71549103,16.30186267,7.676019863,14.56163294,10.83532042,16.2755946,15.17672983,15.33219779,8.270723474,9.520681381,12.9291189,16.82712359,15.61749526,11.0352236,14.45339644,12.08450721,9.869834882,6.312867753,15.52231598,9.785054032,12.48151544,7.382067067,10.5337167,7.273927313,8.373318726,8.888435116,15.66227201,5.856163122,12.6228934,5.92160758,13.05239013,13.0710716,14.46084637,15.78278961,11.16379156,14.71418091,12.36270483,8.746991458,9.32633152,6.579611562
"ENSG00000211896",14.68236408,16.07103865,8.961523648,7.071598886,15.27793841,12.03188133,11.23960345,13.27622548,7.967836011,15.67260072,13.90459722,14.93459555,17.16223871,14.93978225,17.1157948,17.60919753,12.83807496,17.23758514,17.03356259,16.81671198,12.06515952,10.56339276,16.81039935,14.04796507,19.25854003,11.06860654,17.39250992,16.19325383,5.628529114,14.01720422,17.36703964,16.64984772,18.45394406,19.34143759,18.63865405,5.698447874,17.78815216,15.56507978,18.64473398,16.29071716,11.25535936,17.54541096,19.86819794,16.71602251,15.13217667,10.51763821,17.25446158,15.10781188,15.47217203,17.80447089,16.49616812,19.32371301,17.46963536,17.53419886,13.75008414,7.963215334,17.96006054,18.02780845,13.05617184,16.31422535,17.35478488,16.73190077,15.87383945,17.65394016,20.30939378,16.22226617,19.120648,16.85662198,14.6081545,16.95244981,13.03444419,16.14531392,16.99206626,16.11833709,16.12704564,18.41591334,11.5653308,17.95522004,19.53272619,17.71009245,17.50672707,17.37067201,18.76817902,17.69530487,17.8353481,18.1111429,14.69794634,17.66215118,15.90735521,11.38231384,18.4273453,8.811675747,13.73274496,11.23044524,11.10492717,13.5653494,14.94873423,10.83870001,10.77726142,14.08408925,14.7865949,10.69374573,11.96460617,15.63109123,17.17491007,17.56226966,16.12863778,16.94186844,15.6877354,14.85284252,11.50224101,14.25212271
"ENSG00000263934",13.65414024,11.8851523,11.53535615,5.979490426,12.21921684,5.956831556,12.44688906,11.94014301,12.91637246,14.07352868,13.11935047,6.871904005,11.69366498,5.903571946,12.57704231,7.325779191,7.081257033,6.541211299,11.48167608,5.747944208,6.167244645,7.284006341,7.040070196,6.114932847,7.012887792,7.357558981,6.113797238,6.459269007,5.754426891,6.006811505,6.664577018,7.724207152,6.938853804,7.569002048,6.292305055,6.431975409,7.088051468,6.772300141,6.747593035,7.201408748,6.589420065,6.401689725,7.56999692,6.013448065,6.450832437,5.914475714,7.100919729,6.630357515,6.598651347,6.551581785,6.801082596,6.769934795,5.823254839,5.967493526,5.960944713,6.371183148,6.808678231,5.834957913,6.08322118,5.898008028,5.990252928,6.869742363,6.872722793,6.424739032,6.27365942,6.216731165,6.007069704,6.474190688,6.168311789,6.168955217,6.511552046,6.639126078,7.215522244,5.710699475,16.35102364,6.375902407,5.705777665,6.202272625,6.452979086,7.436632003,5.922861953,6.153972739,7.078934458,5.816905565,5.779812872,7.164509974,7.429188886,7.126722419,13.06473087,13.85326723,6.383288965,12.51871995,13.30806457,14.35864953,13.36755507,12.72277652,14.58707445,13.68864415,13.33185734,14.19851611,13.51805027,14.61720449,14.51824679,14.25966852,12.57792864,7.384438954,11.54877476,10.69787837,11.66778455,13.12652906,12.67792928,6.867134935
"ENSG00000252010",12.62739752,11.90502401,11.17139256,5.814180963,11.64745146,5.234901474,12.20766149,12.09376927,11.60742964,14.25177555,14.52642831,5.981924564,11.88224718,5.234901474,12.9220429,5.713108131,6.154597,5.234901474,12.04912673,5.747944208,5.592541927,6.449472184,5.674877945,5.861923517,5.676217186,5.50504302,5.795859249,5.732043912,5.234901474,5.234901474,5.940600204,5.884707091,5.728292094,5.234901474,5.234901474,5.887695471,5.466768326,6.999752226,5.234901474,5.996471708,5.556522832,5.234901474,5.712490981,5.234901474,6.203188288,5.914475714,5.785924195,5.234901474,6.216481511,5.580241844,5.841083823,5.234901474,5.234901474,5.234901474,5.234901474,6.027316491,5.562609722,5.234901474,5.234901474,5.487421731,5.700733036,5.819655388,5.684085302,5.234901474,5.770027023,5.234901474,5.234901474,5.234901474,5.447086511,5.44212918,5.583389523,5.868816242,5.983047547,5.448455423,13.33487517,5.234901474,5.234901474,5.489052456,5.440978084,5.609020838,5.234901474,5.956589775,5.74573316,5.441891569,5.234901474,5.234901474,8.518204265,5.798793554,12.58281837,13.67063336,5.618302305,12.19562343,12.24782039,12.0490686,12.42515782,12.17359046,13.72310784,11.64859374,11.82160361,13.47686953,12.46047508,11.94940064,13.00984887,12.53310088,11.67971362,5.919602308,10.59722443,9.73869634,11.60858387,12.01813116,11.5462765,6.637761764
"ENSG00000169877",7.839837233,11.89988364,9.529806073,7.655399982,5.722874875,9.002487568,6.287881938,7.075153627,6.782766962,5.234901474,5.95996631,6.021384114,8.083847863,13.87461611,12.12508153,8.55599445,11.073835,6.541211299,9.431244522,5.956729941,7.916347296,8.797039765,9.556308835,7.234055276,6.396210542,6.174687616,7.098423262,6.92120379,13.03607371,14.67831425,11.99199782,8.692652776,8.077935399,15.45430554,10.9232036,14.23378487,14.94023167,14.9826324,11.11917805,10.35841432,6.014810637,9.260846166,8.41732601,8.885866393,12.44483454,11.48010328,6.66031688,9.634789153,12.54892539,14.1783477,14.70245167,11.57757456,12.69359015,13.22770488,6.035747794,7.13219201,12.4596259,8.513913445,9.704480759,8.03293597,6.89273366,9.046275754,11.17737199,9.621382769,6.342147553,14.52997524,9.739617015,15.23034113,8.970800066,6.890227699,6.500976519,8.821053651,7.511744807,7.106099487,11.89360855,9.198510743,11.09234445,9.295654882,12.49260188,10.41333302,8.642579585,12.00897812,9.096536818,7.718981899,9.923155234,13.84759435,17.52312452,6.381272624,11.30868708,5.69304753,11.57601466,13.58359288,15.14896968,9.966970733,7.049641757,10.39386053,5.234901474,11.30186194,5.848331508,5.810703137,6.199048259,5.94233417,5.234901474,11.20508506,6.426242443,14.5272878,16.06783486,15.51947788,6.720633426,13.32748321,7.586794623,10.60512408
"ENSG00000206177",9.828958659,12.50162192,10.43315779,9.379306827,6.072324855,10.23728832,6.155895508,9.023625193,6.77451217,6.140141369,6.16466485,6.222688942,8.459578267,14.54507433,11.96409296,9.554518599,11.85760739,6.419474802,8.562802406,6.039891019,7.551130237,11.20909089,9.835780918,10.05382707,8.240091961,7.021853346,8.726784079,6.979273683,13.78055783,15.6715711,13.07906549,9.499107934,8.606144627,15.56489533,12.15121999,14.23172794,14.92141042,15.62640572,11.85254596,11.70280602,6.827458904,9.114224296,9.828893546,11.09718231,14.33041767,12.15543437,7.578630735,11.35224666,12.53216093,14.54665475,15.50631043,12.76990264,13.11983225,13.90159865,6.446115212,7.720953355,12.53382613,9.268248076,11.58851969,9.851661237,7.432267704,9.17317231,11.87227772,11.11869834,6.766548185,14.23451048,10.10661315,14.66368866,11.46609678,9.260107405,8.608021204,10.42139152,7.257781822,7.719540707,12.17631066,9.653018908,11.63767958,10.27751569,13.32077905,9.265486216,10.16894767,12.5661893,9.387076378,8.892851467,13.0550238,13.1368454,18.5581699,6.54434897,10.71126414,5.989225401,12.95609139,13.70574153,14.05790091,9.684742984,7.072084791,9.631934089,5.858179693,10.64372238,6.096127644,5.234901474,6.442914491,6.01937003,5.234901474,12.27400467,8.60582068,14.86266044,17.13864983,16.45193493,7.340683873,12.90370575,8.511694765,11.14807849
"ENSG00000202058",12.54289822,11.69872679,11.07662782,5.234901474,11.53738831,5.610544377,13.00710357,12.06546878,12.86990857,11.10595869,11.14436065,5.981924564,8.891141431,5.571473557,10.0033619,5.649510847,5.700551503,5.981978772,10.32425998,5.956729941,5.488114363,6.106026719,5.772731224,5.816053594,5.45620362,5.426059709,5.632799636,5.7900464,5.716255817,5.234901474,5.758428964,5.746289279,5.837733061,5.637961244,5.741984425,5.698447874,5.844479353,7.173231287,5.689968953,5.630055011,5.688810718,5.673911161,5.960107776,5.234901474,5.467185734,6.017259355,5.685712941,6.061012105,5.73273915,5.234901474,5.234901474,5.579636387,5.432227285,5.66087363,5.234901474,5.612087667,5.234901474,5.536547269,5.571688947,5.487421731,5.234901474,5.45721367,5.752885126,5.636006653,5.707432905,5.64215833,5.529736375,5.610625235,5.752337278,5.593217368,5.409462921,5.602845661,5.862912555,5.710699475,14.47555302,5.692276425,5.568596735,5.6739768,5.646012794,5.716995771,5.49703603,6.694094668,5.597052332,5.441891569,5.479750429,5.652991349,7.765105966,5.592893479,12.43808607,13.29541464,5.532230696,12.2472469,12.94185744,13.25897905,12.22407724,12.72290344,13.41348285,12.78159904,12.45054295,13.82125957,12.82138568,12.49582434,13.00319127,12.27792038,11.86690777,6.282453857,9.80762602,9.012448438,11.19806488,12.22513453,11.58604372,7.634867742
"ENSG00000200795",11.56180477,11.3541779,10.75719236,5.234901474,11.27698742,5.234901474,12.08609834,10.39639513,11.25034261,11.57309057,11.79854169,5.847077009,10.06830979,5.509918458,10.8217358,5.768949353,5.425689491,5.234901474,9.363330741,5.747944208,5.488114363,5.234901474,5.726339163,5.710468838,5.234901474,5.426059709,5.234901474,5.587299392,5.234901474,5.234901474,5.663135279,6.017504646,5.837733061,5.685173231,5.234901474,6.03110263,5.466768326,5.839438627,5.759651791,5.760509637,6.014810637,5.575479056,5.90730089,5.234901474,5.925883726,5.234901474,5.943457653,5.234901474,5.73273915,5.479384761,5.760824099,5.234901474,5.432227285,5.66087363,5.234901474,5.612087667,5.502665271,5.234901474,5.234901474,5.234901474,5.234901474,6.084437743,5.494934513,5.866102622,5.234901474,5.523351974,5.405321758,5.500952586,5.53470721,5.44212918,5.661196284,5.53559695,5.766849797,5.234901474,18.18568587,5.422275231,5.234901474,5.234901474,5.234901474,5.804278425,5.234901474,5.981378123,5.74573316,5.234901474,5.234901474,5.746070579,6.020374658,5.987697653,11.35712761,12.84365587,5.234901474,11.43202689,13.03766177,12.57872609,10.98345524,11.30694599,13.87315627,12.26074326,11.67333238,13.13031137,11.34174091,11.80458733,12.55598433,11.3472047,11.71016436,5.543402792,12.98414349,12.07314736,10.38919891,11.92081223,11.07146829,5.538518854
"ENSG00000115590",11.35648007,11.93857572,6.680774411,14.23804227,7.812936755,7.298820293,7.169357653,8.692166774,6.869862165,8.501733496,6.972017791,7.326880247,10.11344414,8.037665699,14.615226,13.66352197,9.627744824,11.5463516,12.4392973,14.5586441,9.296919851,18.40435031,7.050561224,13.4114802,8.605567565,8.126556673,16.60422925,8.154086068,7.005065899,14.58656009,9.543184469,9.940960938,7.209609463,8.572731109,8.050033459,16.30897709,8.786474443,9.833646677,10.39331767,14.64026785,16.71776938,8.696521063,10.67614964,15.51784742,12.01711423,10.17550064,9.222789719,9.907267327,9.875713914,13.57821852,7.654849769,14.5297504,14.19158512,14.26193449,8.475630119,7.892513892,10.33456939,15.04591633,10.33721478,13.83718852,8.635995787,15.40438031,11.84366866,9.626751322,14.51951002,10.75271588,13.52838596,8.928495522,9.817067078,9.421608339,8.287970714,9.490693261,10.19202359,8.728348463,11.65866337,8.565371607,11.71441357,12.37297016,11.21201451,10.27970313,16.38669343,9.180086191,9.698692509,14.46962645,15.68297859,8.534768011,9.749592796,14.84964394,10.18716936,6.438479598,13.41536792,12.2534179,13.7024629,5.234901474,7.505760693,6.922589055,6.319572951,12.00130314,8.234377062,10.42536775,5.959346756,13.53671049,5.951864992,11.53412131,7.257378636,11.46576708,11.29645039,11.35270547,6.592867037,8.829009573,8.430860338,9.425491762
"ENSG00000004939",8.303396771,10.81490312,9.828810651,8.037416399,5.633958669,8.633652891,8.002237451,8.677157041,7.410064862,6.634297787,6.796025697,5.794427394,7.402341806,13.62014488,12.60546959,10.42738547,11.50463096,5.816133563,9.132733138,5.747944208,8.772388241,8.797039765,9.448991699,8.820391709,7.165602023,6.566588985,7.281385941,7.344839159,11.70197342,14.4831338,12.53406086,10.36086471,8.667142414,14.21933102,9.084136508,14.68068195,13.43388597,13.52203453,9.363598624,11.90885717,6.13194838,8.317249474,7.881992758,8.710763887,13.29200649,11.23378649,6.919610221,9.893564134,12.7883573,14.73007749,16.29299459,10.09223066,12.61949347,11.99014612,6.070413888,7.058309999,12.06372653,7.70128804,10.9799246,7.345181471,6.437606043,10.39313746,10.15182502,9.84506733,6.199448077,13.26855388,8.910319079,14.83563843,8.784513372,6.868983151,7.062972551,9.09599221,8.018845736,6.541639439,14.82319464,8.082685009,11.12866689,8.896576925,11.87805328,10.88441069,8.722044793,11.33267917,9.702836465,7.265348573,9.556506274,13.15257362,16.4144442,6.381272624,11.94243342,7.646483805,12.04123234,14.35434193,16.26841123,13.33153383,7.198840793,13.33408501,6.604852978,12.47544547,5.826330306,6.106965155,7.505064599,5.98193285,6.136418326,10.4465134,6.914343546,14.26902956,15.10284415,14.74939928,6.534781951,14.43789822,7.513571593,10.82884976
"ENSG00000200087",12.02217188,10.96106421,10.36430154,5.570840389,10.10776611,5.85481582,12.34748435,11.49228209,12.14704514,13.20386017,12.71201753,5.981924564,11.11214563,5.571473557,12.03674547,5.573814933,5.234901474,5.816133563,11.32287945,5.861624477,5.592541927,5.234901474,5.674877945,5.904478705,5.45620362,5.805077733,5.632799636,5.628651311,5.628529114,5.553159113,5.874365419,5.549082122,5.785866808,5.584243694,5.594381143,5.698447874,5.635649363,5.759391641,6.016769519,5.726898946,5.874232766,5.627864511,5.712490981,5.818280176,5.88704403,5.967823507,5.625709983,5.234901474,5.656242763,5.580241844,5.66510153,5.516598775,5.754569554,5.755673855,5.579961701,5.884566264,5.697365346,5.448391151,5.473315908,5.591566119,5.772029534,5.776800599,5.684085302,5.582546897,5.945300605,5.523351974,5.651141772,5.610625235,5.793304259,5.817565869,5.536883643,5.83308738,5.766849797,5.996703,14.70721066,5.929747321,5.810345685,5.741257944,5.591233726,5.762524517,5.605109317,5.930843992,5.491316049,5.739776361,5.657983778,6.062611478,5.234901474,5.707579337,12.1837373,12.50529541,5.578026327,11.74922453,12.89298567,13.00289773,12.06354932,12.47954263,13.31548111,12.66616358,10.89942463,13.48517883,12.25666115,12.1765606,13.09793689,12.08476608,11.72326892,5.234901474,11.68779013,10.79314031,10.62723842,11.60271463,10.96191674,5.758868721
"ENSG00000129824",11.13815523,11.14947675,11.38677091,5.234901474,11.50212124,5.234901474,10.2546534,5.234901474,11.32800238,11.96737074,12.26888316,11.23775834,11.86351828,11.94431392,11.4538139,11.35063053,5.234901474,10.7468279,6.409499834,10.63957005,5.234901474,5.234901474,5.234901474,11.07053363,11.19641872,11.81803402,11.77417454,10.66035153,5.234901474,10.85633822,5.234901474,11.27982733,5.234901474,5.234901474,5.234901474,10.5064546,5.234901474,5.663925563,11.86380292,9.667739057,5.234901474,11.80851409,11.97210426,11.09718231,5.234901474,5.514470909,5.234901474,5.234901474,11.70573574,11.31915065,10.92315832,11.68971751,11.45148926,11.17998959,5.479185963,5.234901474,5.234901474,5.234901474,5.71012175,11.3582457,11.55087815,5.234901474,11.3371163,5.234901474,11.65646819,11.99644915,5.234901474,5.234901474,5.234901474,11.6218444,10.6082055,5.234901474,5.234901474,12.0522564,11.97879839,12.23019986,5.855778271,5.234901474,11.61358883,11.00972384,11.28457067,11.8791659,5.234901474,11.24116269,10.6555096,11.88132801,5.234901474,10.90507258,5.234901474,11.74710415,5.234901474,11.0204566,5.234901474,11.03412332,5.397345847,5.234901474,5.234901474,10.8576087,10.83301161,5.234901474,10.82529966,5.234901474,10.79344656,10.99273035,10.95181969,11.32118794,11.19076488,11.22757961,11.7624185,5.51925399,12.08742639,12.55866745
"ENSG00000067048",12.17396814,12.0626556,11.71778236,5.234901474,11.64810342,5.234901474,11.56742096,5.576612682,12.61501594,11.74393499,11.7667166,11.28496127,11.13315162,10.52256503,11.30205333,11.00044519,5.234901474,11.56712419,6.291012771,11.18876842,5.592541927,5.234901474,5.455528157,11.27852897,11.15656352,11.62706932,11.67970563,11.63775613,5.432172614,10.77379818,5.234901474,11.37382168,5.728292094,5.234901474,5.234901474,11.78689193,5.234901474,5.759391641,11.68661754,10.58817699,5.556522832,11.38883717,11.22297921,11.19648068,5.234901474,5.629658631,5.460993945,5.234901474,11.84293032,10.68978502,10.53571223,10.87264145,10.90827061,11.23646135,5.479185963,5.234901474,5.502665271,5.234901474,5.234901474,10.80937728,10.84100572,5.234901474,11.00029481,5.582546897,11.17707122,10.84923186,5.234901474,5.500952586,5.447086511,11.33932814,11.56863949,5.602845661,5.234901474,11.28013833,12.02900792,11.51906783,5.760780726,5.234901474,11.11318923,11.31584989,11.15407862,10.57542971,5.234901474,10.61512673,11.21860775,10.99299869,5.234901474,10.82713466,5.234901474,12.61351381,5.234901474,11.95027655,5.234901474,12.36858487,5.234901474,5.573302692,5.677325513,11.75347769,11.72937193,5.234901474,12.41384297,5.234901474,12.78301984,11.56896073,11.55853691,10.69054249,11.49307701,11.15073849,11.81368506,5.234901474,11.8003607,9.948241052
"ENSG00000143416",7.97257562,10.47310116,9.602969287,8.093753734,6.025628063,8.463880234,6.645118163,7.727222135,7.22432058,5.880163382,5.234901474,5.486381768,7.387699062,13.81265789,12.33975516,9.528176645,11.78449738,6.173823449,9.397689718,6.304320411,8.591200684,8.092612217,9.007459031,7.721475688,6.661998005,6.156325926,6.516235757,6.762107828,12.12851351,14.9965749,11.6902185,9.42556556,7.95122611,14.78138744,9.894260516,14.15472436,14.37128764,12.87030639,9.528112886,10.8838552,5.688810718,8.498480696,7.316814634,8.625939104,12.14385601,11.11697894,6.629183101,9.189998595,11.79118928,13.95272254,15.84418363,10.22242825,12.80873447,12.59718323,5.778568359,6.452951561,12.15298336,7.91961013,10.06302545,7.289788115,5.834576911,9.572830123,10.50133232,9.048964102,6.134993566,13.34698427,9.169416109,15.06012438,8.548007273,6.683247005,6.435081581,8.742449002,7.869849632,5.870983805,11.03350457,8.505394346,11.32471032,8.966232038,11.94295438,9.955973706,8.947853852,10.52042746,8.925635649,6.919650654,8.794355857,13.43365546,15.52481823,6.368517334,11.32501538,6.021975097,11.84995816,14.29881488,14.59905251,10.37517292,6.81259222,10.40213321,5.775711765,11.32573964,5.520541565,5.761108092,6.008236658,5.92160758,5.691126264,11.07121775,6.256858803,14.35079338,14.87019992,14.62712343,6.337320128,13.21113236,7.060903031,10.45825688
"ENSG00000211659",10.74635634,11.04658348,7.194371615,6.805641768,15.65357702,9.314385436,6.689471445,10.04538124,6.129970721,11.07041787,7.952318249,10.33722292,13.3297516,7.99865043,12.78377459,13.88136482,10.45528755,10.72761882,11.67910241,13.8236657,7.294641839,7.41614685,13.76198279,10.30663704,13.86906999,8.588013047,13.17584093,10.83287612,5.432172614,13.22095049,12.57829746,11.6281981,13.19888308,15.32218416,12.23976601,5.234901474,14.5014115,12.68501442,15.28019841,11.23178562,8.171931337,13.41537506,14.65504545,13.35920999,10.89338862,6.585116946,13.85599946,10.22204453,8.792758121,14.76560401,11.93501356,14.98567446,13.47057899,14.0578906,9.585524701,5.234901474,13.86027899,13.01779943,9.114087196,11.54577676,13.15180212,15.40646518,11.33094507,14.23719197,14.75289738,11.12580406,15.73779126,11.23613073,10.76562587,13.42781781,8.899404171,13.90072873,12.37900934,11.96783172,8.024856537,15.45707304,8.835156896,14.39448088,16.8975222,13.14861915,13.84536941,16.91772708,13.8995943,14.95858513,12.93556198,13.36018078,9.98314622,13.49150309,12.39841292,5.632081389,13.51322431,7.220764414,9.457790037,5.586445124,7.152799242,7.607431389,10.00792211,6.632482788,8.044185961,8.843118895,9.598542207,7.751226458,6.490663812,11.79009479,13.08199849,13.60704584,10.90760451,12.7089375,12.14879277,9.642174226,8.433828513,9.619596676
